loss,accuracy
"[2.108284866809845, 2.001007146835327, 1.9766326260566711, 1.8546762514114379, 1.8647941255569458, 1.7262641429901122, 1.6339676642417909, 1.581499457359314, 1.4369398152828217, 1.34446631193161, 1.2650426721572876, 1.1314419031143188, 1.052736647129059, 0.9928526556491852, 0.9021139085292816, 0.8431513023376465, 0.7569081994891167, 0.7308590120077133, 0.8989253717660904, 0.5762442271411419, 0.5458360925316811, 0.5136214716732502, 0.5130020105838775, 0.5131582909077406, 0.44910752654075625, 0.42440366715192795, 0.5168700902163983, 0.43589655563235286, 0.4305670291185379, 0.4535999870300293, 0.4422268432751298, 0.4658585566282272, 0.39455301471054555, 0.4227480818331242, 0.3882459491491318, 0.4754108801484108, 0.46102036759257314, 0.26159482173621657, 0.29744814455509183, 0.2892788430303335, 0.38695600263774393, 0.29159430887550114, 0.3357217366620898, 0.3188118996284902, 0.28315081030130385, 0.3694330956786871, 0.3091899482905865, 0.2768320778012276, 0.31177317185327413, 0.24418208489194512, 0.29532764803618194, 0.2945999224111438, 0.35180319018661976, 0.28834886372089386, 0.34512555088847874, 0.21940716221928597, 0.22403626773506402, 0.19280318208038807, 0.19611705062910914, 0.1446347411721945, 0.22686946109868586, 0.2690917001850903, 0.22325571520254017, 0.19379918215796352, 0.20021041900850833, 0.26082588905468584, 0.2612567708827555, 0.21136760292574763, 0.18595677994191648, 0.24342295620590448, 0.180686939265579, 0.16609051162377, 0.19189574754796923, 0.15581114781089128, 0.13967421488836407, 0.21941989673301576, 0.10224393715150654, 0.12731766302138567, 0.14349459506571294, 0.11846219848841429, 0.13131952477619052, 0.15870809236541392, 0.15908332731574773, 0.1665451293066144, 0.17674662589095533, 0.10537047916091978, 0.15531735164113342, 0.09766901421360671, 0.17686510258354246, 0.13450548746623098, 0.1568348556663841, 0.1015635967021808, 0.06806261242367327, 0.13717586115933955, 0.09164682360365987, 0.08246792144607752, 0.09068429448641836, 0.0999156544310972, 0.13558896768372505, 0.13843022683169692, 0.10087113119661809, 0.09606776365078985, 0.10438201987184584, 0.09324328571092337, 0.1325380081962794, 0.08916637731250375, 0.08305784204043448, 0.1005078106187284, 0.10004940311890095, 0.05894767440389842, 0.05764358787797391, 0.098167272224091, 0.039691675407812, 0.06460043629165739, 0.05389321859227494, 0.04923521646764129, 0.07860707264393568, 0.07015268410090357, 0.10378667886368931, 0.09513647945597768, 0.07940421204082668, 0.06463509053224697, 0.08425232713110745, 0.060238348140846935, 0.08494814184494316, 0.053147409246303144, 0.0785451242304407, 0.03631365420296788, 0.03145099153276533, 0.054981526234187186, 0.047981363320723176, 0.05331005410756916, 0.07006982892286033, 0.046531469360925254, 0.04366652728407644, 0.04094187116250396, 0.06011542533058673, 0.011793747206684201, 0.04569698657724075, 0.036795145105570554, 0.05119902720674872, 0.054400122442748396, 0.0467546259611845, 0.07752618786180392, 0.017744204371701926, 0.02563618781045079, 0.016367414540145547, 0.02041188206640072, 0.041294658441329374, 0.012610366635490209, 0.02592993647791445, 0.06804816437652335, 0.0291962264792528, 0.03723038277355954, 0.04120099786086939, 0.033189519117586316, 0.02451416731113568, 0.04036081044701859, 0.02113805900560692, 0.029603651931975037, 0.03124465931672603, 0.036368918830994516, 0.03773224226897583, 0.04630440488224849, 0.006497229958185926, 0.009275156307267026, 0.02542540178867057, 0.016075917755952105, 0.03257277111057192, 0.03060011156834662, 0.01999245339888148, 0.02590347732882947, 0.020473236839752645, 0.01492396746412851, 0.014513995816232637, 0.012307195926550775, 0.021950728062074633, 0.010411312121432275, 0.01688462797086686, 0.03645526828244328]","[44.61871281773932, 63.6019469983775, 73.33693888588427, 77.33910221741482, 80.36776636019471, 82.53109789075175, 82.47701460248783, 83.23418063818279, 84.69442942130881, 85.45159545700378, 85.66792861005949, 85.99242833964304, 86.42509464575447, 86.80367766360195, 86.6955110870741, 86.58734451054625, 86.96592752839372, 87.23634396971336, 87.29042725797729, 87.34451054624121, 87.34451054624121, 87.45267712276906, 87.39859383450514, 87.61492698756085, 88.20984315846403, 88.31800973499189, 87.88534342888047, 88.15575987020011, 88.15575987020011, 88.37209302325581, 88.15575987020011, 88.48025959978366, 88.48025959978366, 88.15575987020011, 87.88534342888047, 88.42617631151974, 88.48025959978366, 88.53434288804759, 88.31800973499189, 88.53434288804759]"
