loss,accuracy
"[2.18105051279068, 2.1662188458442686, 2.1745344495773313, 2.1630814146995543, 2.1520344376564027, 2.12360392332077, 2.1200091457366943, 2.1164091086387633, 2.1421581292152405, 2.1099871230125427, 2.0787442255020143, 2.123822114467621, 2.110562207698822, 2.0734476256370544, 2.0893422889709474, 2.073656756877899, 2.0505406856536865, 2.035529975891113, 3.069886419773102, 2.0225826263427735, 2.007146666049957, 1.9871134543418885, 1.9780713248252868, 2.023457856178284, 1.9876158213615418, 1.9305020475387573, 1.9709358382225037, 1.9117646789550782, 1.9106433939933778, 1.8471116304397583, 1.8482449531555176, 1.8608911275863647, 1.8146351790428161, 1.8088884091377258, 1.7884783387184142, 1.7876408219337463, 2.505840766429901, 1.6982818627357483, 1.6523074531555175, 1.6831614828109742, 1.6572338008880616, 1.5943890643119811, 1.5739054322242736, 1.5466660571098327, 1.5944606232643128, 1.5191819143295289, 1.4622311782836914, 1.4548914527893066, 1.4484774136543275, 1.4816586375236511, 1.4684522700309754, 1.3337715578079223, 1.3889574682712555, 1.320716896057129, 1.9239253890514374, 1.3067725670337678, 1.294258896112442, 1.2853076934814454, 1.225463753938675, 1.2246044659614563, 1.2203454053401948, 1.191292132139206, 1.189758414030075, 1.1491083204746246, 1.135133719444275, 1.129627935886383, 1.0779968392848969, 1.1217664611339568, 1.1375373816490173, 1.048929874897003, 1.0530776989459991, 1.0673366606235504, 1.501894133090973, 1.0350669622421265, 0.9825942778587341, 0.9407540893554688, 0.9557675874233246, 1.03220707654953, 0.97232905626297, 0.9248604023456574, 0.9531004667282105, 0.9798693323135376, 0.9068651235103607, 0.923188089132309, 0.8896458232402802, 0.8825767540931702, 0.8410497379302978, 0.8243717360496521, 0.8477666980028152, 0.9159223085641861, 1.1801735329627991, 0.8235841077566147, 0.8125358241796493, 0.79721983730793, 0.7736299920082093, 0.7849580132961274, 0.8020291703939438, 0.8341104191541672, 0.7997084426879882, 0.7448815244436264, 0.7819432950019837, 0.7242650270462037, 0.7477265667915344, 0.7181791418790817, 0.6826424753665924, 0.7196546524763108, 0.6587274885177612, 0.7696169126033783, 0.6815761792659759, 0.6741152065992355, 0.6624973750114441, 0.721454175710678, 0.6756597936153412, 0.6492175751924515, 0.6620881921052932, 0.6332254582643508, 0.6017400681972503, 0.614808344244957, 0.5610966855287551, 0.6636929649114609, 0.6161683434247971, 0.6148584425449372, 0.6624688476324081, 0.595459823012352, 0.6358422368764878, 0.6310679441690445, 0.9011225572228432, 0.5432098817825317, 0.5806670588254929, 0.5489014238119125, 0.53700158983469, 0.525227215886116, 0.6049069342017174, 0.5359491068124771, 0.5643739148974418, 0.5919085907936096, 0.48323770344257355, 0.5785811421275139, 0.5599886327981949, 0.5564770212769509, 0.4926506263017654, 0.4926884499192238, 0.5126496854424477, 0.5189947864413261, 0.8227054837346077, 0.5018541353940964, 0.47805616199970247, 0.4785691249370575, 0.5115162995457649, 0.5114626243710518, 0.47231277883052825, 0.5079814717173576, 0.4726353231072426, 0.4442060226202011, 0.4868518431484699, 0.4648903939127922, 0.442814105451107, 0.4271747386455536, 0.4342202426493168, 0.43530167937278746, 0.502875510752201, 0.47940795958042143, 0.5852730448544026, 0.44300252944231033, 0.42190480723977086, 0.43885849237442015, 0.4774309726059437, 0.4063424155116081, 0.45665811493992803, 0.45134487077593805, 0.4146788528561592, 0.4412880939245224, 0.46030034333467484, 0.37116298511624335, 0.4313564498722553, 0.36758085191249845, 0.4270225031673908, 0.36992518171668054, 0.42564793437719345, 0.4360116872191429]","[14.872904272579774, 15.467820443482964, 27.636560302866414, 35.262303948080046, 40.886965927528394, 44.61871281773932, 49.4862087614927, 58.139534883720934, 65.65711195240671, 67.22552731206058, 69.28069226608979, 70.90319091400758, 73.55327203893997, 74.95943753380206, 76.25743645213629, 77.1227690643591, 79.71876690102758, 80.151433207139, 82.31476473769605, 83.23418063818279, 83.50459707950243, 84.20767982693349, 84.42401297998919, 84.91076257436451, 85.23526230394808, 85.83017847485127, 86.04651162790698, 86.4791779340184, 87.02001081665766, 87.23634396971336, 87.39859383450514, 87.1281773931855, 87.9394267171444, 87.34451054624121, 87.99351000540833, 87.9394267171444, 87.99351000540833, 88.20984315846403, 88.53434288804759, 88.80475932936722]"
